,0
La,26.984444116739454
Zn,15.090607634270306
P,20.560833250142117
O,9.268728025498369
Ti,11.82797367048456
I,45.538874558043936
Al,15.663309713416425
W,18.82718085742802
Sb,33.82705251833412
Se,28.76577571213839
Cl,29.158250370945456
Ba,39.59270798720452
Mn,8.855861257282129
V,12.904271572760496
Tl,30.47295503738171
Fe,9.070423992162153
Nb,13.964311938414433
K,35.42953159400615
S,23.353953487358105
Co,6.683772028807297
Sn,30.489591463383434
Ge,21.678846112668055
C,12.714830042286792
Pd,11.435530041874905
N,10.060947711381933
Sr,31.15792350880395
Pb,29.039842903557027
Na,21.548918390474796
Si,21.47626621735918
Y,23.265609087168187
Sc,15.423310652121046
F,10.444883899597144
Cu,10.64099948419669
Rb,43.17117902544305
B,8.638203759864352
Li,10.822987359600074
In,27.560766499092786
Br,35.32942376248488
Ca,22.33407407508946
As,26.521508630843112
Bi,32.93981389284819
Te,36.31100928950989
Cr,10.768576079686369
Mg,15.250780388708574
Ir,8.656183967863358
Mo,18.3269948295856
Pt,11.18006557678327
Au,18.444333176920217
Ta,22.602206655143434
Ni,6.9543698266417096
Rh,8.724960797257923
Hg,25.518425986247536
Ru,7.961141310430681
Cd,22.763841812971485
Ag,17.12227234705923
Be,9.749968145331428
Ga,23.057597732835795
Zr,17.240956137748526
Hf,16.633323000552622
Cs,51.59417649962814
