epoch,combined_model_1_loss,combined_model_loss,loss,val_combined_model_1_loss,val_combined_model_loss,val_loss
56,0.039201851934194565,0.4964078664779663,0.08884266763925552,0.044993944466114044,0.5150357484817505,0.09649751335382462
57,0.03883694112300873,0.49338632822036743,0.088175468146801,0.0395907424390316,0.509617805480957,0.09055256098508835
58,0.03856081888079643,0.4896039068698883,0.08752133697271347,0.04232064262032509,0.513729989528656,0.09369360655546188
59,0.038689978420734406,0.4861401617527008,0.08730398863554001,0.03967452794313431,0.5007539391517639,0.08974988758563995
60,0.038442324846982956,0.48514848947525024,0.08695723116397858,0.04280601441860199,0.496286541223526,0.0924345925450325
61,0.03821134567260742,0.477601021528244,0.08597150444984436,0.042612671852111816,0.5182271599769592,0.09443540126085281
62,0.038018129765987396,0.46851569414138794,0.08486956357955933,0.04271002113819122,0.48710939288139343,0.0914209708571434
63,0.03733937814831734,0.4728288948535919,0.08462221920490265,0.04357217252254486,0.48435065150260925,0.09200722724199295
64,0.03777832165360451,0.46763575077056885,0.08454182744026184,0.040905293077230453,0.5163763165473938,0.0925428718328476
65,0.03709247708320618,0.46235185861587524,0.08332765847444534,0.04648083075881004,0.48464879393577576,0.09494571387767792
66,0.03695137798786163,0.4587308466434479,0.08282448351383209,0.03763829171657562,0.49780401587486267,0.08741866797208786
67,0.03686473146080971,0.45612359046936035,0.08247724175453186,0.04048362746834755,0.48730912804603577,0.08921448886394501
68,0.03684177249670029,0.4547157883644104,0.0823134109377861,0.04113416746258736,0.47583988308906555,0.08871816843748093
69,0.036482617259025574,0.4478873312473297,0.08127135038375854,0.04067656770348549,0.47859594225883484,0.08853612095117569
70,0.03633081540465355,0.4452071487903595,0.08085152506828308,0.03950333595275879,0.4959820508956909,0.08910145610570908
71,0.03628136217594147,0.44290056824684143,0.08057136833667755,0.040616679936647415,0.4882698953151703,0.089443638920784
72,0.03612566739320755,0.43771517276763916,0.07989715039730072,0.039746660739183426,0.47869622707366943,0.08761632442474365
73,0.035712894052267075,0.4353535771369934,0.07924824208021164,0.03743547946214676,0.4612792432308197,0.08356340229511261
74,0.036154624074697495,0.4337693154811859,0.07953152805566788,0.03871598467230797,0.4897390604019165,0.08768992871046066
75,0.03550393879413605,0.4279371500015259,0.07829757034778595,0.0393449068069458,0.4550720751285553,0.08485207706689835
76,0.03547784313559532,0.4264224171638489,0.07812004536390305,0.03717292472720146,0.4531230330467224,0.08248529583215714
77,0.03550077602267265,0.4243164360523224,0.07793233543634415,0.03835902363061905,0.4331306219100952,0.08167208731174469
78,0.03512652590870857,0.41884252429008484,0.07701080292463303,0.03700748831033707,0.45481836795806885,0.08248936384916306
79,0.03508097305893898,0.4155275225639343,0.07663380354642868,0.038808539509773254,0.4341256022453308,0.08222097903490067
80,0.03488871082663536,0.41481882333755493,0.07637053728103638,0.037041109055280685,0.4355606138706207,0.08059711754322052
81,0.03478507697582245,0.40971410274505615,0.0757564902305603,0.03611661121249199,0.46419012546539307,0.08253557980060577
82,0.03459012508392334,0.41259241104125977,0.07584935426712036,0.03646590933203697,0.4385530352592468,0.08032120019197464
83,0.03459087014198303,0.4108772277832031,0.07567861676216125,0.04058641940355301,0.4513196349143982,0.08571834117174149
84,0.03436410427093506,0.4060424566268921,0.0749683827161789,0.03551207855343819,0.42495909333229065,0.07800797373056412
85,0.034269630908966064,0.40342602133750916,0.07461228966712952,0.03884206712245941,0.4404947757720947,0.082891546189785
86,0.034158024936914444,0.4009037911891937,0.07424846291542053,0.03723679110407829,0.43616795539855957,0.08085355907678604
87,0.034058574587106705,0.3952876925468445,0.0735873281955719,0.0352797657251358,0.4674004018306732,0.08201972395181656
88,0.03395862132310867,0.39317283034324646,0.07327592372894287,0.041232362389564514,0.4402468204498291,0.0852571502327919
89,0.03365769609808922,0.3914962112903595,0.07280725240707397,0.0376398004591465,0.43809232115745544,0.08144902437925339
90,0.033612292259931564,0.38561999797821045,0.0721743255853653,0.03361940383911133,0.4258680045604706,0.07620620727539062
91,0.03363608196377754,0.38633018732070923,0.07226910442113876,0.03913378715515137,0.44135934114456177,0.08326978236436844
92,0.03325619548559189,0.3828738331794739,0.07154351472854614,0.035255320370197296,0.4673821032047272,0.08199351280927658
93,0.033147018402814865,0.37984076142311096,0.07113111764192581,0.03634936362504959,0.44806107878685,0.08115550875663757
94,0.033190105110406876,0.3801104426383972,0.07120112329721451,0.03638863563537598,0.4290986657142639,0.07929858565330505
95,0.03297038376331329,0.37416887283325195,0.07038718461990356,0.03814954310655594,0.41180673241615295,0.079330213367939
96,0.03273431956768036,0.3752308487892151,0.07025734335184097,0.03581513836979866,0.402864009141922,0.07610152661800385
97,0.032530464231967926,0.37193432450294495,0.069723941385746,0.040661267936229706,0.400005966424942,0.0806618183851242
98,0.0327950082719326,0.3707180917263031,0.06986682862043381,0.03499108925461769,0.4055930972099304,0.07555034011602402
99,0.03235660493373871,0.3695160448551178,0.06930816173553467,0.03707723692059517,0.44132092595100403,0.08120933920145035
